,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
3,"Crosstex Energy, Inc.",XTXI,Oil Refining/Marketing,Energy,633111281.84,17.5,0.3,3 - 2013,10.0,13.36,7 - 30,2.0,0.0035,0.007,4.14,0.307,0.0229790419162,0.0689371257485
0,"Crosstex Energy, L.P.",XTEX,Oil Refining/Marketing,Energy,925106648.56,12.5,2.65,2 - 2013,0.0,15.16,10 - 31,1.0,0.0131,0.0131,-2.66,0.0031,0.000204485488127,0.000817941952507
1,"Crosstex Energy, L.P.",XTEX,Oil Refining/Marketing,Energy,925106648.56,15.0,1.35,2 - 2013,6.0,15.16,10 - 31,1.0,0.0131,0.0131,-0.16,1.2031,0.0793601583113,0.317440633245
2,"Crosstex Energy, L.P.",XTEX,Oil Refining/Marketing,Energy,925106648.56,17.5,0.3,2 - 2013,10.0,15.16,10 - 31,1.0,0.0131,0.0131,2.34,0.3131,0.0206530343008,0.0826121372032
3,"Crosstex Energy, L.P.",XTEX,Oil Refining/Marketing,Energy,925106648.56,20.0,0.25,2 - 2013,0.0,15.16,10 - 31,1.0,0.0131,0.0131,4.84,0.2631,0.0173548812665,0.069419525066
0,"Crosstex Energy, L.P.",XTEX,Oil Refining/Marketing,Energy,925106648.56,15.0,1.85,5 - 2013,10.0,15.16,10 - 31,2.0,0.0131,0.0262,-0.16,1.7162,0.113205804749,0.226411609499
1,"Crosstex Energy, L.P.",XTEX,Oil Refining/Marketing,Energy,925106648.56,17.5,0.55,5 - 2013,2.0,15.16,10 - 31,2.0,0.0131,0.0262,2.34,0.5762,0.0380079155673,0.0760158311346
0,"CTC Media, Inc.",CTCM,Broadcasting,Consumer Services,1339621289.93,7.5,2.25,2 - 2013,500.0,8.47,8 - 29,2.0,0.0061,0.0122,-0.97,1.2922,0.152561983471,0.610247933884
1,"CTC Media, Inc.",CTCM,Broadcasting,Consumer Services,1339621289.93,10.0,0.65,2 - 2013,150.0,8.47,8 - 29,2.0,0.0061,0.0122,1.53,0.6622,0.0781818181818,0.312727272727
7,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,19.0,2.1,1 - 2013,107,20.34,6 - 10,2.0,0.0,0.0,-1.34,0.76,0.0373647984267,0.22418879056
8,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,20.0,1.8,1 - 2013,5,20.34,6 - 10,2.0,0.0,0.0,-0.34,1.46,0.0717797443461,0.430678466077
9,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,21.0,1.35,1 - 2013,2,20.34,6 - 10,2.0,0.0,0.0,0.66,1.35,0.0663716814159,0.398230088496
10,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,22.0,1.15,1 - 2013,16,20.34,6 - 10,2.0,0.0,0.0,1.66,1.15,0.0565388397247,0.339233038348
11,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,23.0,0.88,1 - 2013,2,20.34,6 - 10,2.0,0.0,0.0,2.66,0.88,0.0432645034415,0.259587020649
8,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,19.0,3.0,3 - 2013,50,20.34,6 - 10,2.0,0.0,0.0,-1.34,1.66,0.0816125860374,0.244837758112
9,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,20.0,2.4,3 - 2013,10,20.34,6 - 10,2.0,0.0,0.0,-0.34,2.06,0.10127826942,0.30383480826
10,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,21.0,1.95,3 - 2013,3,20.34,6 - 10,2.0,0.0,0.0,0.66,1.95,0.0958702064897,0.287610619469
11,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,22.0,1.75,3 - 2013,16,20.34,6 - 10,2.0,0.0,0.0,1.66,1.75,0.0860373647984,0.258112094395
12,"Ctrip.com International, Ltd.",CTRP,Business Services,Miscellaneous,2916713123.28,23.0,0.7,3 - 2013,20,20.34,6 - 10,2.0,0.0,0.0,2.66,0.7,0.0344149459194,0.103244837758
10,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,41.0,4.2,1 - 2013,0,42.73,None,None,None,None,-1.73,2.47,0.0578048209689,0.346828925813
11,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,42.0,2.8,1 - 2013,1,42.73,None,None,None,None,-0.73,2.07,0.0484437163585,0.290662298151
12,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,43.0,2.2,1 - 2013,1,42.73,None,None,None,None,0.27,2.2,0.0514860753569,0.308916452141
13,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,44.0,1.8,1 - 2013,1,42.73,None,None,None,None,1.27,1.8,0.0421249707465,0.252749824479
14,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,45.0,1.3,1 - 2013,10,42.73,None,None,None,None,2.27,1.3,0.0304235899836,0.182541539902
7,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,41.0,4.3,2 - 2013,0,42.73,None,None,None,None,-1.73,2.57,0.0601450971215,0.240580388486
8,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,42.0,3.8,2 - 2013,0,42.73,None,None,None,None,-0.73,3.07,0.0718464778844,0.287385911538
9,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,43.0,5.7,2 - 2013,0,42.73,None,None,None,None,0.27,5.7,0.133395740697,0.53358296279
10,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,44.0,3.4,2 - 2013,10,42.73,None,None,None,None,1.27,3.4,0.0795693891879,0.318277556752
11,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,45.0,3.5,2 - 2013,0,42.73,None,None,None,None,2.27,3.5,0.0819096653405,0.327638661362
0,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,41.0,8.0,5 - 2013,10,42.73,None,None,None,None,-1.73,6.27,0.146735314767,0.293470629534
1,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,42.0,7.3,5 - 2013,10,42.73,None,None,None,None,-0.73,6.57,0.153756143225,0.30751228645
2,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,43.0,5.0,5 - 2013,20,42.73,None,None,None,None,0.27,5.0,0.117013807629,0.234027615259
3,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,45.0,2.59,5 - 2013,1,42.73,None,None,None,None,2.27,2.59,0.060613152352,0.121226304704
4,"Cubist Pharmaceuticals, Inc.",CBST,Major Pharmaceuticals,Consumer Durables,2750847412.98,47.0,4.6,5 - 2013,1,42.73,None,None,None,None,4.27,4.6,0.107652703019,0.215305406038
0,Cumulus Media Inc.,CMLS,Broadcasting,Consumer Services,410347809.9,2.5,0.55,3 - 2013,10.0,2.45,None,None,None,None,0.05,0.55,0.224489795918,0.673469387755
0,"Curis, Inc.",CRIS,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,293011131.2,2.5,1.5,3 - 2013,5.0,3.68,None,None,None,None,-1.18,0.32,0.0869565217391,0.260869565217
1,"Curis, Inc.",CRIS,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,293011131.2,5.0,0.38,3 - 2013,2.0,3.68,None,None,None,None,1.32,0.38,0.103260869565,0.309782608696
2,"Curis, Inc.",CRIS,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,293011131.2,7.5,0.08,3 - 2013,2.0,3.68,None,None,None,None,3.82,0.08,0.0217391304348,0.0652173913043
0,"Cutera, Inc.",CUTR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,104949448.42,7.5,1.2,3 - 2013,0.0,7.43,None,None,None,None,0.07,1.2,0.161507402423,0.484522207268
1,"Cutera, Inc.",CUTR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,104949448.42,12.5,0.1,3 - 2013,0.0,7.43,None,None,None,None,5.07,0.1,0.0134589502019,0.0403768506057
0,CVB Financial Corporation,CVBF,Major Banks,Finance,1146359704.26,12.5,0.75,3 - 2013,0.0,10.94,7 - 2,2.0,0.00255,0.0051,1.56,0.7551,0.0690219378428,0.207065813528
0,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,35.0,13.0,1 - 2013,2,44.79,None,None,None,None,-9.79,3.21,0.0716677829873,0.430006697924
1,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,40.0,12.58,1 - 2013,1,44.79,None,None,None,None,-4.79,7.79,0.173922750614,1.04353650368
2,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,45.0,8.5,1 - 2013,2,44.79,None,None,None,None,0.21,8.5,0.189774503237,1.13864701942
3,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,50.0,1.2,1 - 2013,48,44.79,None,None,None,None,5.21,1.2,0.0267916945747,0.160750167448
4,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,55.0,2.5,1 - 2013,6,44.79,None,None,None,None,10.21,2.5,0.0558160303639,0.334896182184
0,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,45.0,7.7,4 - 2013,0.0,44.79,None,None,None,None,0.21,7.7,0.171913373521,0.41259209645
1,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,50.0,6.5,4 - 2013,5.0,44.79,None,None,None,None,5.21,6.5,0.145121678946,0.348292029471
2,"Cyberonics, Inc.",CYBX,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,1235702083.26,60.0,2.5,4 - 2013,0.0,44.79,None,None,None,None,15.21,2.5,0.0558160303639,0.133958472873
6,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,75.0,3.3,2 - 2013,84.0,81.984,None,None,None,None,-6.984,-3.684,-0.0449355971897,-0.179742388759
7,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,80.0,1.95,2 - 2013,11.0,81.984,None,None,None,None,-1.984,-0.034,-0.000414715066354,-0.00165886026542
8,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,85.0,1.95,2 - 2013,21.0,81.984,None,None,None,None,3.016,1.95,0.0237851288056,0.0951405152225
9,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,90.0,0.55,2 - 2013,11.0,81.984,None,None,None,None,8.016,0.55,0.00670862607338,0.0268345042935
5,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,75.0,8.4,5 - 2013,2,81.984,None,None,None,None,-6.984,1.416,0.0172716627635,0.0345433255269
6,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,80.0,2.6,5 - 2013,51,81.984,None,None,None,None,-1.984,0.616,0.00751366120219,0.0150273224044
7,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,85.0,2.05,5 - 2013,11,81.984,None,None,None,None,3.016,2.05,0.0250048790008,0.0500097580016
8,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,90.0,1.6,5 - 2013,10,81.984,None,None,None,None,8.016,1.6,0.0195160031226,0.0390320062451
9,"Cymer, Inc.",CYMI,Industrial Machinery/Components,Technology,2551867515.46,95.0,0.55,5 - 2013,20,81.984,None,None,None,None,13.016,0.55,0.00670862607338,0.0134172521468
0,"Cynosure, Inc.",CYNO,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,357809364.9,25.0,1.6,1 - 2013,1.0,26.89,None,None,None,None,-1.89,-0.29,-0.0107846783191,-0.0647080699145
1,"Cynosure, Inc.",CYNO,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,357809364.9,30.0,0.55,1 - 2013,4.0,26.89,None,None,None,None,3.11,0.55,0.0204537002603,0.122722201562
2,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,9.0,1.8,1 - 2013,5,10.25,9 - 25,1.0,0.0042,0.0042,-1.25,0.5542,0.0540682926829,0.324409756098
3,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,10.0,1.05,1 - 2013,7,10.25,9 - 25,1.0,0.0042,0.0042,-0.25,0.8042,0.0784585365854,0.470751219512
4,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,11.0,0.45,1 - 2013,30,10.25,9 - 25,1.0,0.0042,0.0042,0.75,0.4542,0.044312195122,0.265873170732
5,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,12.5,0.15,1 - 2013,2,10.25,9 - 25,1.0,0.0042,0.0042,2.25,0.1542,0.015043902439,0.0902634146341
6,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,14.0,0.05,1 - 2013,15,10.25,9 - 25,1.0,0.0042,0.0042,3.75,0.0542,0.00528780487805,0.0317268292683
1,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,9.0,1.4,3 - 2013,50,10.25,9 - 25,2.0,0.0042,0.0084,-1.25,0.1584,0.0154536585366,0.0463609756098
2,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,10.0,1.35,3 - 2013,7,10.25,9 - 25,2.0,0.0042,0.0084,-0.25,1.1084,0.108136585366,0.324409756098
3,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,11.0,0.81,3 - 2013,208,10.25,9 - 25,2.0,0.0042,0.0084,0.75,0.8184,0.079843902439,0.239531707317
4,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,12.0,0.35,3 - 2013,1,10.25,9 - 25,2.0,0.0042,0.0084,1.75,0.3584,0.0349658536585,0.104897560976
5,Cypress Semiconductor Corporation,CY,Semiconductors,Technology,1522712417.25,13.0,0.25,3 - 2013,5,10.25,9 - 25,2.0,0.0042,0.0084,2.75,0.2584,0.0252097560976,0.0756292682927
0,Cytori Therapeutics Inc,CYTX,Medical/Dental Instruments,Health Care,201966634.64,2.5,1.75,3 - 2013,25.0,3.44,None,None,None,None,-0.94,0.81,0.235465116279,0.706395348837
1,Cytori Therapeutics Inc,CYTX,Medical/Dental Instruments,Health Care,201966634.64,5.0,0.45,3 - 2013,27.0,3.44,None,None,None,None,1.56,0.45,0.130813953488,0.392441860465
2,Cytori Therapeutics Inc,CYTX,Medical/Dental Instruments,Health Care,201966634.64,7.5,0.2,3 - 2013,3.0,3.44,None,None,None,None,4.06,0.2,0.0581395348837,0.174418604651
0,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,7.5,2.1,1 - 2013,1.0,8.72,6 - 12,2.0,0.00625,0.0125,-1.22,0.8925,0.102350917431,0.614105504587
1,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,10.0,0.2,1 - 2013,11.0,8.72,6 - 12,2.0,0.00625,0.0125,1.28,0.2125,0.024369266055,0.14621559633
2,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,12.5,0.09,1 - 2013,6.0,8.72,6 - 12,2.0,0.00625,0.0125,3.78,0.1025,0.011754587156,0.0705275229358
3,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,15.0,0.2,1 - 2013,0.0,8.72,6 - 12,2.0,0.00625,0.0125,6.28,0.2125,0.024369266055,0.14621559633
0,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,7.5,2.65,4 - 2013,0.0,8.72,6 - 12,2.0,0.00625,0.0125,-1.22,1.4425,0.165424311927,0.397018348624
1,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,10.0,0.45,4 - 2013,10.0,8.72,6 - 12,2.0,0.00625,0.0125,1.28,0.4625,0.0530389908257,0.127293577982
2,"Daktronics, Inc.",DAKT,Miscellaneous manufacturing industries,Consumer Durables,366479852.32,12.5,0.2,4 - 2013,1.0,8.72,6 - 12,2.0,0.00625,0.0125,3.78,0.2125,0.024369266055,0.0584862385321
0,Datalink Corporation,DTLK,EDP Services,Technology,151016996.24,10.0,0.4,3 - 2013,5.0,8.36,None,None,None,None,1.64,0.4,0.0478468899522,0.143540669856
0,Dawson Geophysical Company,DWSN,Oil & Gas Production,Energy,194600070.87,22.5,3.8,3 - 2013,0.0,24.23,None,None,None,None,-1.73,2.07,0.0854312835328,0.256293850598
1,Dawson Geophysical Company,DWSN,Oil & Gas Production,Energy,194600070.87,30.0,1.75,3 - 2013,0.0,24.23,None,None,None,None,5.77,1.75,0.072224515064,0.216673545192
2,Dawson Geophysical Company,DWSN,Oil & Gas Production,Energy,194600070.87,35.0,0.9,3 - 2013,0.0,24.23,None,None,None,None,10.77,0.9,0.0371440363186,0.111432108956
0,"DealerTrack Holdings, Inc.",TRAK,EDP Services,Technology,1155843129.8,35.0,0.9,3 - 2013,11.0,27.1,None,None,None,None,7.9,0.9,0.0332103321033,0.09963099631
1,"DealerTrack Holdings, Inc.",TRAK,EDP Services,Technology,1155843129.8,40.0,0.95,3 - 2013,0.0,27.1,None,None,None,None,12.9,0.95,0.0350553505535,0.105166051661
3,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,27.5,4.9,1 - 2013,26,30.2854,None,None,None,None,-2.7854,2.1146,0.0698224226855,0.418934536113
4,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,30.0,2.9,1 - 2013,272,30.2854,None,None,None,None,-0.2854,2.6146,0.0863320279739,0.517992167843
5,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,32.5,1.85,1 - 2013,108,30.2854,None,None,None,None,2.2146,1.85,0.0610855395669,0.366513237402
6,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,35.0,1.1,1 - 2013,237,30.2854,None,None,None,None,4.7146,1.1,0.0363211316344,0.217926789806
7,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,37.5,0.75,1 - 2013,1,30.2854,None,None,None,None,7.2146,0.75,0.0247644079325,0.148586447595
3,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,27.5,5.7,3 - 2013,6,30.2854,None,None,None,None,-2.7854,2.9146,0.0962377911469,0.288713373441
4,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,30.0,4.1,3 - 2013,6,30.2854,None,None,None,None,-0.2854,3.8146,0.125955080666,0.377865241998
5,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,32.5,3.0,3 - 2013,3,30.2854,None,None,None,None,2.2146,3.0,0.0990576317301,0.29717289519
6,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,35.0,2.25,3 - 2013,39,30.2854,None,None,None,None,4.7146,2.25,0.0742932237976,0.222879671393
7,Deckers Outdoor Corporation,DECK,Shoe Manufacturing,Consumer Non-Durables,1122118135.26,37.5,1.7,3 - 2013,2,30.2854,None,None,None,None,7.2146,1.7,0.0561326579804,0.168397973941
0,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,1.0,0.75,1 - 2013,8.0,1.64,None,None,None,None,-0.64,0.11,0.0670731707317,0.40243902439
1,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,2.0,0.19,1 - 2013,13.0,1.64,None,None,None,None,0.36,0.19,0.115853658537,0.69512195122
2,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,2.5,0.1,1 - 2013,20.0,1.64,None,None,None,None,0.86,0.1,0.0609756097561,0.365853658537
3,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,3.0,0.02,1 - 2013,1.0,1.64,None,None,None,None,1.36,0.02,0.0121951219512,0.0731707317073
0,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,1.0,0.7,3 - 2013,5.0,1.64,None,None,None,None,-0.64,0.06,0.0365853658537,0.109756097561
1,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,2.0,0.28,3 - 2013,20.0,1.64,None,None,None,None,0.36,0.28,0.170731707317,0.512195121951
2,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,3.0,0.14,3 - 2013,51.0,1.64,None,None,None,None,1.36,0.14,0.0853658536585,0.256097560976
3,"Delcath Systems, Inc.",DCTH,Medical/Dental Instruments,Health Care,109797037.32,4.0,0.09,3 - 2013,200.0,1.64,None,None,None,None,2.36,0.09,0.0548780487805,0.164634146341
2,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,7.5,1.87,1 - 2013,10,9.15,9 - 27,1.0,0.0008,0.0008,-1.65,0.2208,0.024131147541,0.144786885246
3,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,9.0,0.62,1 - 2013,145,9.15,9 - 27,1.0,0.0008,0.0008,-0.15,0.4708,0.0514535519126,0.308721311475
4,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,10.0,0.27,1 - 2013,55,9.15,9 - 27,1.0,0.0008,0.0008,0.85,0.2708,0.0295956284153,0.177573770492
5,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,11.0,0.12,1 - 2013,9,9.15,9 - 27,1.0,0.0008,0.0008,1.85,0.1208,0.0132021857923,0.0792131147541
6,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,12.5,0.05,1 - 2013,5,9.15,9 - 27,1.0,0.0008,0.0008,3.35,0.0508,0.00555191256831,0.0333114754098
2,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,8.0,1.41,2 - 2013,5,9.15,9 - 27,1.0,0.0008,0.0008,-1.15,0.2608,0.0285027322404,0.114010928962
3,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,9.0,0.7,2 - 2013,77,9.15,9 - 27,1.0,0.0008,0.0008,-0.15,0.5508,0.0601967213115,0.240786885246
4,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,10.0,0.34,2 - 2013,"5,134",9.15,9 - 27,1.0,0.0008,0.0008,0.85,0.3408,0.0372459016393,0.148983606557
5,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,11.0,0.16,2 - 2013,5,9.15,9 - 27,1.0,0.0008,0.0008,1.85,0.1608,0.0175737704918,0.0702950819672
6,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,12.0,0.08,2 - 2013,571,9.15,9 - 27,1.0,0.0008,0.0008,2.85,0.0808,0.0088306010929,0.0353224043716
2,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,8.0,1.77,5 - 2013,12,9.15,9 - 27,2.0,0.0008,0.0016,-1.15,0.6216,0.0679344262295,0.135868852459
3,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,9.0,1.0,5 - 2013,28,9.15,9 - 27,2.0,0.0008,0.0016,-0.15,0.8516,0.0930710382514,0.186142076503
4,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,10.0,0.56,5 - 2013,26,9.15,9 - 27,2.0,0.0008,0.0016,0.85,0.5616,0.0613770491803,0.122754098361
5,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,11.0,0.32,5 - 2013,12,9.15,9 - 27,2.0,0.0008,0.0016,1.85,0.3216,0.0351475409836,0.0702950819672
6,Dell Inc.,DELL,Computer Manufacturing,Technology,15871621585.8,12.0,0.19,5 - 2013,10,9.15,9 - 27,2.0,0.0008,0.0016,2.85,0.1916,0.0209398907104,0.0418797814208
3,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,3.5,1.4,1 - 2013,4,4.47,None,None,None,None,-0.97,0.43,0.0961968680089,0.577181208054
4,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,4.0,0.84,1 - 2013,231,4.47,None,None,None,None,-0.47,0.37,0.082774049217,0.496644295302
5,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,4.5,0.58,1 - 2013,"1,194",4.47,None,None,None,None,0.03,0.58,0.129753914989,0.778523489933
6,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,5.0,0.41,1 - 2013,490,4.47,None,None,None,None,0.53,0.41,0.0917225950783,0.55033557047
7,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,5.5,0.31,1 - 2013,221,4.47,None,None,None,None,1.03,0.31,0.0693512304251,0.41610738255
3,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,3.5,0.88,2 - 2013,40,4.47,None,None,None,None,-0.97,-0.09,-0.0201342281879,-0.0805369127517
4,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,4.0,1.05,2 - 2013,42,4.47,None,None,None,None,-0.47,0.58,0.129753914989,0.519015659955
5,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,4.5,1.05,2 - 2013,11,4.47,None,None,None,None,0.03,1.05,0.234899328859,0.939597315436
6,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,5.0,0.55,2 - 2013,160,4.47,None,None,None,None,0.53,0.55,0.123042505593,0.492170022371
7,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,5.5,0.47,2 - 2013,10,4.47,None,None,None,None,1.03,0.47,0.10514541387,0.420581655481
1,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,3.5,1.07,5 - 2013,5,4.47,None,None,None,None,-0.97,0.1,0.0223713646532,0.0447427293065
2,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,4.0,1.22,5 - 2013,87,4.47,None,None,None,None,-0.47,0.75,0.167785234899,0.335570469799
3,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,4.5,1.0,5 - 2013,91,4.47,None,None,None,None,0.03,1.0,0.223713646532,0.447427293065
4,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,5.0,0.85,5 - 2013,23,4.47,None,None,None,None,0.53,0.85,0.190156599553,0.380313199105
5,Dendreon Corporation,DNDN,Major Pharmaceuticals,Consumer Durables,690004389.06,6.0,0.76,5 - 2013,120,4.47,None,None,None,None,1.53,0.76,0.170022371365,0.340044742729
